subscriber_id,signup_date_key,signup_date,country_id,region_id,current_plan_id,primary_device_id,acquisition_channel,subscriber_status,churn_date_key,tenure_months,extra_members_count,estimated_ltv_usd
104185,20251206,2025-12-06,1,1,5,2,Organic Word of Mouth,Active,,1,1,30.98
104186,20201017,2020-10-17,13,3,5,6,Organic Word of Mouth,Active,,62,0,1425.38
104187,20210217,2021-02-17,4,2,4,2,Search & SEO,Churned,20241202.0,46,0,712.54
104188,20241102,2024-11-02,1,1,5,1,Search & SEO,Active,,13,0,298.87
104189,20250528,2025-05-28,4,2,1,3,Social Media Campaign,Active,,7,0,34.93
104190,20201108,2020-11-08,4,2,1,3,ISP / Telco Bundle,Active,,61,0,304.39
104191,20220807,2022-08-07,13,3,2,1,Referral,Active,,40,0,399.6
104192,20241121,2024-11-21,7,2,3,4,Search & SEO,Churned,20250720.0,8,0,55.92
104193,20200316,2020-03-16,2,1,4,2,Organic Word of Mouth,Churned,20230822.0,41,0,635.09
104194,20211230,2021-12-30,18,4,4,1,Smart TV Pre-install,Churned,20230630.0,18,0,278.82
104195,20250906,2025-09-06,6,2,4,1,Smart TV Pre-install,Active,,3,0,46.47
104196,20241221,2024-12-21,22,4,5,2,Referral,Active,,12,1,371.76
104197,20210726,2021-07-26,14,3,2,1,Organic Word of Mouth,Active,,53,0,529.47
104198,20211211,2021-12-11,18,4,1,3,Search & SEO,Active,,48,0,239.52
104199,20231115,2023-11-15,3,2,4,2,Search & SEO,Active,,25,0,387.25
104200,20240720,2024-07-20,3,2,4,5,Search & SEO,Churned,20241203.0,5,0,77.45
104201,20240809,2024-08-09,15,3,3,5,Organic Word of Mouth,Active,,16,0,111.84
104202,20240412,2024-04-12,13,3,4,3,Search & SEO,Active,,20,0,309.8
104203,20211015,2021-10-15,1,1,4,2,Search & SEO,Active,,50,0,774.5
104204,20241008,2024-10-08,1,1,4,1,Referral,Churned,20250126.0,3,0,46.47
104205,20241013,2024-10-13,19,4,5,1,Smart TV Pre-install,Active,,14,0,321.86
104206,20231201,2023-12-01,19,4,4,3,Search & SEO,Active,,24,0,371.76
104207,20231130,2023-11-30,2,1,3,2,Organic Word of Mouth,Active,,25,0,174.75
104208,20231215,2023-12-15,1,1,4,2,Search & SEO,Active,,24,1,563.52
104209,20220404,2022-04-04,14,3,4,2,Smart TV Pre-install,Active,,44,0,681.56
104210,20240926,2024-09-26,19,4,4,1,Smart TV Pre-install,Active,,15,0,232.35
104211,20230411,2023-04-11,13,3,4,3,Referral,Active,,32,0,495.68
104212,20250730,2025-07-30,1,1,3,1,Social Media Campaign,Active,,5,0,34.95
104213,20220524,2022-05-24,1,1,5,6,Organic Word of Mouth,Active,,43,0,988.57
104214,20230312,2023-03-12,4,2,3,2,Organic Word of Mouth,Active,,33,0,230.67
104215,20250921,2025-09-21,15,3,4,2,Search & SEO,Active,,3,0,46.47
104216,20231107,2023-11-07,1,1,5,2,Referral,Active,,25,0,574.75
104217,20230708,2023-07-08,15,3,5,3,Organic Word of Mouth,Active,,29,0,666.71
104218,20250928,2025-09-28,14,3,1,1,Organic Word of Mouth,Churned,20251106.0,2,0,9.98
104219,20220929,2022-09-29,4,2,4,1,ISP / Telco Bundle,Active,,39,0,604.11
104220,20201223,2020-12-23,1,1,5,1,Smart TV Pre-install,Churned,20240321.0,39,0,896.61
104221,20250131,2025-01-31,14,3,4,1,Organic Word of Mouth,Active,,11,1,258.28
104222,20220711,2022-07-11,1,1,2,2,Search & SEO,Active,,41,0,409.59
104223,20210126,2021-01-26,1,1,2,3,Referral,Active,,59,0,589.41
104224,20230828,2023-08-28,1,1,4,1,Social Media Campaign,Churned,20251103.0,27,0,418.23
104225,20210402,2021-04-02,7,2,5,2,Organic Word of Mouth,Active,,56,0,1287.44
104226,20240519,2024-05-19,21,4,4,1,Smart TV Pre-install,Active,,19,0,294.31
104227,20210210,2021-02-10,19,4,5,4,Smart TV Pre-install,Active,,58,0,1333.42
104228,20250704,2025-07-04,20,4,3,4,Organic Word of Mouth,Active,,5,0,34.95
104229,20230122,2023-01-22,13,3,4,1,Referral,Active,,35,0,542.15
104230,20230528,2023-05-28,3,2,1,1,Referral,Active,,31,0,154.69
104231,20221204,2022-12-04,1,1,4,3,Search & SEO,Churned,20240927.0,21,0,325.29
104232,20240428,2024-04-28,1,1,1,2,Organic Word of Mouth,Active,,20,0,99.8
104233,20240816,2024-08-16,20,4,4,1,Social Media Campaign,Active,,16,0,247.84
104234,20210804,2021-08-04,6,2,5,2,Social Media Campaign,Active,,52,0,1195.48
104235,20210825,2021-08-25,1,1,2,1,Social Media Campaign,Active,,52,0,519.48
104236,20240131,2024-01-31,13,3,3,1,Referral,Churned,20240621.0,5,0,34.95
104237,20250529,2025-05-29,13,3,3,3,Social Media Campaign,Active,,7,0,48.93
104238,20210915,2021-09-15,1,1,1,3,Search & SEO,Active,,51,0,254.49
104239,20211105,2021-11-05,24,4,4,2,Organic Word of Mouth,Churned,20250812.0,45,0,697.05
104240,20220416,2022-04-16,3,2,5,1,Search & SEO,Churned,20220731.0,3,0,68.97
104241,20201117,2020-11-17,3,2,1,4,Search & SEO,Churned,20251018.0,59,0,294.41
104242,20230605,2023-06-05,22,4,4,3,Organic Word of Mouth,Churned,20240909.0,15,0,232.35
104243,20220612,2022-06-12,1,1,5,1,Search & SEO,Active,,42,0,965.58
104244,20220409,2022-04-09,1,1,4,1,Smart TV Pre-install,Active,,44,0,681.56
104245,20250310,2025-03-10,13,3,5,1,Organic Word of Mouth,Active,,9,1,278.82
104246,20250416,2025-04-16,2,1,1,3,Organic Word of Mouth,Active,,8,0,39.92
104247,20210630,2021-06-30,1,1,1,3,Search & SEO,Active,,54,0,269.46
104248,20231201,2023-12-01,1,1,5,1,Search & SEO,Churned,20240326.0,3,0,68.97
104249,20230529,2023-05-29,12,2,1,1,Smart TV Pre-install,Churned,20240810.0,15,0,74.85
104250,20200907,2020-09-07,1,1,1,3,Organic Word of Mouth,Active,,63,0,314.37
104251,20200507,2020-05-07,1,1,4,1,ISP / Telco Bundle,Active,,67,0,1037.83
104252,20220411,2022-04-11,4,2,5,1,Smart TV Pre-install,Active,,44,0,1011.56
104253,20200328,2020-03-28,20,4,4,6,Organic Word of Mouth,Churned,20250312.0,60,0,929.4
104254,20200311,2020-03-11,1,1,5,3,Search & SEO,Active,,69,0,1586.31
104255,20200703,2020-07-03,2,1,4,1,Search & SEO,Active,,65,0,1006.85
104256,20200313,2020-03-13,14,3,5,2,Referral,Active,,69,0,1586.31
104257,20231212,2023-12-12,1,1,5,1,Organic Word of Mouth,Active,,24,1,743.52
104258,20241115,2024-11-15,19,4,5,1,Organic Word of Mouth,Active,,13,0,298.87
104259,20230312,2023-03-12,2,1,4,1,Organic Word of Mouth,Active,,33,0,511.17
104260,20221116,2022-11-16,20,4,2,1,Organic Word of Mouth,Active,,37,0,369.63
104261,20200606,2020-06-06,1,1,4,1,Search & SEO,Active,,66,0,1022.34
104262,20220701,2022-07-01,13,3,4,5,Search & SEO,Active,,41,0,635.09
104263,20220312,2022-03-12,15,3,2,1,Search & SEO,Active,,45,0,449.55
104264,20220808,2022-08-08,7,2,4,1,Organic Word of Mouth,Active,,40,0,619.6
104265,20240601,2024-06-01,13,3,4,3,Smart TV Pre-install,Active,,18,0,278.82
104266,20240501,2024-05-01,4,2,4,4,Organic Word of Mouth,Active,,19,0,294.31
104267,20220411,2022-04-11,3,2,5,3,Organic Word of Mouth,Active,,44,0,1011.56
104268,20251120,2025-11-20,6,2,2,1,Organic Word of Mouth,Active,,1,0,9.99
104269,20201217,2020-12-17,13,3,4,2,Organic Word of Mouth,Churned,20241014.0,46,0,712.54
104270,20200126,2020-01-26,1,1,2,1,ISP / Telco Bundle,Active,,71,0,709.29
104271,20240111,2024-01-11,1,1,5,1,Organic Word of Mouth,Active,,23,0,528.77
104272,20220910,2022-09-10,18,4,2,1,Organic Word of Mouth,Churned,20240429.0,19,0,189.81
104273,20240912,2024-09-12,1,1,3,3,Organic Word of Mouth,Active,,15,0,104.85
104274,20240224,2024-02-24,1,1,4,4,Organic Word of Mouth,Active,,22,0,340.78
104275,20230107,2023-01-07,14,3,3,4,Social Media Campaign,Active,,35,0,244.65
104276,20220612,2022-06-12,13,3,4,5,Organic Word of Mouth,Churned,20220807.0,2,0,30.98
104277,20200311,2020-03-11,1,1,2,3,Organic Word of Mouth,Active,,69,0,689.31
104278,20220531,2022-05-31,10,2,5,1,Social Media Campaign,Active,,43,0,988.57
104279,20230226,2023-02-26,14,3,5,1,Organic Word of Mouth,Active,,34,0,781.66
104280,20221223,2022-12-23,3,2,3,3,Smart TV Pre-install,Churned,20240510.0,17,0,118.83
104281,20211111,2021-11-11,13,3,1,1,ISP / Telco Bundle,Churned,20250515.0,42,0,209.58
104282,20250528,2025-05-28,1,1,4,5,Organic Word of Mouth,Active,,7,0,108.43
104283,20230331,2023-03-31,3,2,4,1,Social Media Campaign,Active,,33,0,511.17
104284,20251113,2025-11-13,5,2,5,2,Organic Word of Mouth,Active,,1,0,22.99
104285,20200606,2020-06-06,13,3,4,3,Social Media Campaign,Active,,66,0,1022.34
104286,20250203,2025-02-03,1,1,3,1,Organic Word of Mouth,Active,,10,0,69.9
104287,20231223,2023-12-23,18,4,3,4,ISP / Telco Bundle,Active,,24,0,167.76
104288,20200919,2020-09-19,4,2,1,6,Referral,Churned,20250504.0,56,0,279.44
104289,20250530,2025-05-30,5,2,2,1,Referral,Churned,20250818.0,3,0,29.97
104290,20230523,2023-05-23,1,1,4,1,Organic Word of Mouth,Active,,31,1,727.88
104291,20230426,2023-04-26,9,2,1,1,Smart TV Pre-install,Active,,32,0,159.68
104292,20240113,2024-01-13,11,2,3,5,Organic Word of Mouth,Churned,20250328.0,14,0,97.86
104293,20210227,2021-02-27,19,4,5,1,Organic Word of Mouth,Churned,20251125.0,57,0,1310.43
104294,20231123,2023-11-23,13,3,4,1,ISP / Telco Bundle,Churned,20240717.0,8,0,123.92
104295,20231217,2023-12-17,5,2,4,1,Organic Word of Mouth,Churned,20240521.0,5,0,77.45
104296,20230915,2023-09-15,13,3,2,1,Organic Word of Mouth,Churned,20240531.0,8,0,79.92
104297,20221114,2022-11-14,1,1,2,1,Smart TV Pre-install,Active,,37,0,369.63
104298,20210710,2021-07-10,13,3,1,2,Search & SEO,Active,,53,0,264.47
104299,20210517,2021-05-17,1,1,5,2,Referral,Active,,55,0,1264.45
104300,20240104,2024-01-04,7,2,4,3,ISP / Telco Bundle,Active,,23,0,356.27
104301,20220605,2022-06-05,1,1,1,2,Search & SEO,Active,,42,0,209.58
104302,20210713,2021-07-13,20,4,4,2,Smart TV Pre-install,Active,,53,0,820.97
104303,20241006,2024-10-06,4,2,4,1,Organic Word of Mouth,Active,,14,0,216.86
104304,20250210,2025-02-10,11,2,4,1,Search & SEO,Active,,10,1,234.8
104305,20230817,2023-08-17,4,2,3,2,Organic Word of Mouth,Active,,28,0,195.72
104306,20250207,2025-02-07,13,3,4,2,Organic Word of Mouth,Active,,10,0,154.9
104307,20210506,2021-05-06,20,4,4,1,Search & SEO,Churned,20210607.0,1,0,15.49
104308,20201027,2020-10-27,4,2,5,1,Search & SEO,Churned,20250331.0,53,0,1218.47
104309,20240522,2024-05-22,7,2,2,2,Search & SEO,Active,,19,0,189.81
104310,20240909,2024-09-09,4,2,3,2,Search & SEO,Churned,20250325.0,6,0,41.94
104311,20230921,2023-09-21,6,2,4,3,Referral,Active,,27,0,418.23
104312,20200604,2020-06-04,3,2,2,1,Search & SEO,Active,,66,0,659.34
104313,20241021,2024-10-21,21,4,3,1,Organic Word of Mouth,Churned,20250701.0,9,0,62.91
104314,20250812,2025-08-12,13,3,3,1,Organic Word of Mouth,Active,,4,0,27.96
104315,20241029,2024-10-29,7,2,3,1,Organic Word of Mouth,Active,,14,0,97.86
104316,20251222,2025-12-22,20,4,4,1,Organic Word of Mouth,Active,,1,0,15.49
104317,20231211,2023-12-11,14,3,4,3,Organic Word of Mouth,Churned,20240828.0,8,0,123.92
104318,20250619,2025-06-19,14,3,3,2,Smart TV Pre-install,Active,,6,0,41.94
104319,20200318,2020-03-18,13,3,5,4,Referral,Active,,69,0,1586.31
104320,20211217,2021-12-17,14,3,2,3,ISP / Telco Bundle,Churned,20230930.0,21,0,209.79
104321,20200711,2020-07-11,3,2,1,2,Organic Word of Mouth,Churned,20220622.0,23,0,114.77
104322,20251022,2025-10-22,14,3,5,4,Smart TV Pre-install,Active,,2,0,45.98
104323,20240808,2024-08-08,1,1,3,1,Search & SEO,Churned,20241218.0,4,0,27.96
104324,20200812,2020-08-12,1,1,2,3,Smart TV Pre-install,Active,,64,0,639.36
104325,20240324,2024-03-24,1,1,4,3,Organic Word of Mouth,Active,,21,0,325.29
104326,20251227,2025-12-27,1,1,1,1,Search & SEO,Active,,1,0,4.99
104327,20200127,2020-01-27,3,2,1,4,Search & SEO,Active,,71,0,354.29
104328,20210530,2021-05-30,5,2,5,1,Referral,Active,,55,0,1264.45
104329,20210602,2021-06-02,16,3,2,4,Social Media Campaign,Active,,54,0,539.46
104330,20241016,2024-10-16,20,4,3,2,Organic Word of Mouth,Active,,14,0,97.86
104331,20220629,2022-06-29,5,2,5,1,Search & SEO,Active,,42,0,965.58
104332,20230608,2023-06-08,1,1,4,2,Organic Word of Mouth,Churned,20231031.0,4,0,61.96
104333,20200308,2020-03-08,1,1,2,2,Search & SEO,Churned,20240811.0,53,0,529.47
104334,20200611,2020-06-11,14,3,4,1,Search & SEO,Churned,20221005.0,28,0,433.72
104335,20220504,2022-05-04,3,2,2,1,Organic Word of Mouth,Active,,43,0,429.57
104336,20201221,2020-12-21,1,1,5,6,Search & SEO,Active,,60,0,1379.4
104337,20241003,2024-10-03,20,4,3,1,Organic Word of Mouth,Active,,14,0,97.86
104338,20210625,2021-06-25,14,3,5,6,Organic Word of Mouth,Active,,54,0,1241.46
104339,20220205,2022-02-05,19,4,5,6,ISP / Telco Bundle,Active,,46,0,1057.54
104340,20240908,2024-09-08,5,2,4,5,Organic Word of Mouth,Active,,15,0,232.35
104341,20240710,2024-07-10,1,1,4,1,Organic Word of Mouth,Active,,17,1,399.16
104342,20220330,2022-03-30,19,4,4,1,Social Media Campaign,Active,,45,0,697.05
104343,20251021,2025-10-21,9,2,4,4,Organic Word of Mouth,Active,,2,0,30.98
104344,20250819,2025-08-19,1,1,3,2,Search & SEO,Active,,4,0,27.96
104345,20240213,2024-02-13,13,3,2,3,Smart TV Pre-install,Churned,20250521.0,15,0,149.85
104346,20250112,2025-01-12,9,2,4,1,Social Media Campaign,Active,,11,0,170.39
104347,20210403,2021-04-03,6,2,4,1,ISP / Telco Bundle,Churned,20240531.0,37,0,573.13
104348,20240328,2024-03-28,13,3,3,2,Search & SEO,Active,,21,0,146.79
104349,20220808,2022-08-08,13,3,4,6,Organic Word of Mouth,Active,,40,0,619.6
104350,20250327,2025-03-27,1,1,4,1,Organic Word of Mouth,Active,,9,0,139.41
104351,20250313,2025-03-13,1,1,1,2,Organic Word of Mouth,Active,,9,0,44.91
104352,20210516,2021-05-16,20,4,4,1,Search & SEO,Churned,20230405.0,23,0,356.27
104353,20240630,2024-06-30,1,1,4,2,Search & SEO,Churned,20250508.0,11,0,170.39
104354,20220528,2022-05-28,1,1,2,3,Social Media Campaign,Active,,43,0,429.57
104355,20251229,2025-12-29,6,2,1,1,Organic Word of Mouth,Active,,1,0,4.99
104356,20201120,2020-11-20,5,2,4,3,Search & SEO,Active,,61,0,944.89
104357,20211126,2021-11-26,5,2,4,1,Smart TV Pre-install,Churned,20241230.0,37,0,573.13
104358,20250219,2025-02-19,4,2,4,1,Organic Word of Mouth,Active,,10,0,154.9
104359,20200624,2020-06-24,17,3,5,1,Search & SEO,Active,,66,0,1517.34
104360,20241121,2024-11-21,12,2,4,3,Social Media Campaign,Active,,13,1,305.24
104361,20251201,2025-12-01,21,4,3,2,Organic Word of Mouth,Active,,1,0,6.99
104362,20251126,2025-11-26,8,2,1,1,Search & SEO,Active,,1,0,4.99
104363,20221130,2022-11-30,11,2,3,1,Organic Word of Mouth,Active,,37,0,258.63
104364,20241113,2024-11-13,20,4,4,1,Social Media Campaign,Active,,13,0,201.37
104365,20201010,2020-10-10,2,1,2,1,Search & SEO,Churned,20240704.0,45,0,449.55
104366,20230819,2023-08-19,21,4,5,3,Organic Word of Mouth,Active,,28,0,643.72
104367,20220921,2022-09-21,15,3,1,1,Social Media Campaign,Active,,39,0,194.61
104368,20240829,2024-08-29,13,3,5,3,Search & SEO,Active,,16,0,367.84
104369,20230804,2023-08-04,1,1,3,2,Social Media Campaign,Churned,20250108.0,17,0,118.83
104370,20220419,2022-04-19,6,2,2,2,Organic Word of Mouth,Churned,20230127.0,9,0,89.91
104371,20200107,2020-01-07,1,1,1,3,ISP / Telco Bundle,Churned,20230706.0,42,0,209.58
104372,20210701,2021-07-01,21,4,5,1,Search & SEO,Active,,53,0,1218.47
104373,20251220,2025-12-20,11,2,4,1,Smart TV Pre-install,Active,,1,0,15.49
104374,20201027,2020-10-27,1,1,4,3,Organic Word of Mouth,Active,,62,0,960.38
104375,20240306,2024-03-06,22,4,3,1,Social Media Campaign,Active,,21,0,146.79
104376,20200130,2020-01-30,19,4,4,1,Organic Word of Mouth,Active,,71,0,1099.79
104377,20230109,2023-01-09,8,2,4,5,Search & SEO,Active,,35,0,542.15
104378,20250908,2025-09-08,4,2,3,1,Organic Word of Mouth,Active,,3,0,20.97
104379,20230306,2023-03-06,18,4,3,4,Search & SEO,Churned,20240204.0,11,0,76.89
104380,20230601,2023-06-01,7,2,5,5,Social Media Campaign,Active,,30,0,689.7
104381,20240124,2024-01-24,13,3,4,2,Organic Word of Mouth,Active,,23,0,356.27
104382,20221108,2022-11-08,20,4,3,1,Search & SEO,Active,,37,0,258.63
104383,20230425,2023-04-25,6,2,3,1,Smart TV Pre-install,Churned,20251123.0,31,0,216.69
104384,20200701,2020-07-01,1,1,5,3,Search & SEO,Active,,65,0,1494.35
104385,20240227,2024-02-27,1,1,3,1,Smart TV Pre-install,Active,,22,0,153.78
104386,20220118,2022-01-18,3,2,4,1,Search & SEO,Churned,20230205.0,13,0,201.37
104387,20231208,2023-12-08,4,2,3,1,Smart TV Pre-install,Active,,24,0,167.76
104388,20240227,2024-02-27,7,2,2,1,Smart TV Pre-install,Churned,20250103.0,11,0,109.89
104389,20240819,2024-08-19,4,2,4,1,Referral,Active,,16,2,503.52
104390,20230711,2023-07-11,4,2,3,1,Social Media Campaign,Active,,29,0,202.71
104391,20250102,2025-01-02,1,1,4,3,Search & SEO,Active,,11,0,170.39
104392,20221202,2022-12-02,1,1,3,1,Social Media Campaign,Churned,20251012.0,34,0,237.66
104393,20220112,2022-01-12,19,4,2,2,Social Media Campaign,Active,,47,0,469.53
104394,20200711,2020-07-11,1,1,2,1,Search & SEO,Active,,65,0,649.35
104395,20250722,2025-07-22,9,2,3,2,Search & SEO,Active,,5,0,34.95
104396,20220613,2022-06-13,1,1,2,4,Organic Word of Mouth,Active,,42,0,419.58
104397,20210215,2021-02-15,6,2,4,1,Organic Word of Mouth,Active,,58,0,898.42
104398,20210301,2021-03-01,1,1,5,1,ISP / Telco Bundle,Active,,57,0,1310.43
104399,20210628,2021-06-28,13,3,2,1,ISP / Telco Bundle,Active,,54,0,539.46
104400,20220527,2022-05-27,1,1,4,4,ISP / Telco Bundle,Active,,43,0,666.07
104401,20240124,2024-01-24,14,3,4,1,Social Media Campaign,Active,,23,2,723.81
104402,20200929,2020-09-29,15,3,4,2,Organic Word of Mouth,Active,,63,0,975.87
104403,20210111,2021-01-11,14,3,4,1,Social Media Campaign,Active,,59,0,913.91
104404,20250829,2025-08-29,1,1,3,1,Social Media Campaign,Active,,4,0,27.96
104405,20220601,2022-06-01,18,4,5,1,Search & SEO,Churned,20241213.0,30,0,689.7
104406,20220619,2022-06-19,1,1,4,1,Organic Word of Mouth,Active,,42,0,650.58
104407,20240501,2024-05-01,20,4,5,2,Organic Word of Mouth,Active,,19,0,436.81
104408,20231017,2023-10-17,15,3,4,2,Social Media Campaign,Active,,26,0,402.74
104409,20231226,2023-12-26,5,2,4,3,Organic Word of Mouth,Churned,20240712.0,7,0,108.43
104410,20230601,2023-06-01,18,4,2,1,Social Media Campaign,Active,,30,0,299.7
104411,20210419,2021-04-19,20,4,5,1,Smart TV Pre-install,Churned,20241124.0,43,0,988.57
104412,20240620,2024-06-20,13,3,4,2,Search & SEO,Churned,20240801.0,2,0,30.98
104413,20250411,2025-04-11,3,2,4,2,Search & SEO,Active,,8,0,123.92
104414,20240606,2024-06-06,1,1,5,3,Smart TV Pre-install,Churned,20250423.0,10,0,229.9
104415,20221122,2022-11-22,2,1,3,2,Organic Word of Mouth,Churned,20240112.0,14,0,97.86
104416,20241226,2024-12-26,1,1,3,2,Smart TV Pre-install,Active,,12,0,83.88
104417,20240824,2024-08-24,15,3,4,4,Organic Word of Mouth,Active,,16,0,247.84
104418,20240528,2024-05-28,5,2,5,1,Smart TV Pre-install,Churned,20250912.0,16,0,367.84
104419,20231104,2023-11-04,3,2,5,6,Organic Word of Mouth,Active,,25,0,574.75
104420,20220207,2022-02-07,13,3,4,3,ISP / Telco Bundle,Active,,46,0,712.54
104421,20210627,2021-06-27,3,2,5,1,Search & SEO,Active,,54,0,1241.46
104422,20250522,2025-05-22,7,2,4,2,Organic Word of Mouth,Active,,7,0,108.43
104423,20230922,2023-09-22,19,4,4,1,ISP / Telco Bundle,Active,,27,0,418.23
104424,20240729,2024-07-29,5,2,3,2,ISP / Telco Bundle,Active,,17,0,118.83
104425,20240316,2024-03-16,13,3,4,1,Referral,Active,,21,0,325.29
104426,20220826,2022-08-26,2,1,4,1,Organic Word of Mouth,Active,,40,0,619.6
104427,20251109,2025-11-09,18,4,1,4,Organic Word of Mouth,Active,,1,0,4.99
104428,20241214,2024-12-14,21,4,4,1,Referral,Active,,12,0,185.88
104429,20211116,2021-11-16,1,1,5,2,Organic Word of Mouth,Churned,20230502.0,18,0,413.82
104430,20250814,2025-08-14,14,3,5,3,Organic Word of Mouth,Active,,4,0,91.96
104431,20230610,2023-06-10,13,3,1,2,Social Media Campaign,Active,,30,0,149.7
104432,20200324,2020-03-24,3,2,2,3,Organic Word of Mouth,Churned,20210811.0,17,0,169.83
104433,20220321,2022-03-21,14,3,2,1,Organic Word of Mouth,Active,,45,0,449.55
104434,20250616,2025-06-16,7,2,3,1,Search & SEO,Active,,6,0,41.94
104435,20200311,2020-03-11,13,3,5,1,Smart TV Pre-install,Active,,69,0,1586.31
104436,20250821,2025-08-21,7,2,3,1,ISP / Telco Bundle,Active,,4,0,27.96
104437,20231224,2023-12-24,1,1,4,1,Smart TV Pre-install,Active,,24,0,371.76
104438,20200430,2020-04-30,1,1,4,1,Search & SEO,Active,,68,0,1053.32
104439,20200523,2020-05-23,5,2,4,1,Organic Word of Mouth,Active,,67,0,1037.83
104440,20220913,2022-09-13,1,1,4,1,Smart TV Pre-install,Active,,39,0,604.11
104441,20221104,2022-11-04,14,3,4,1,Search & SEO,Active,,37,0,573.13
104442,20210417,2021-04-17,1,1,4,3,Referral,Churned,20240805.0,40,0,619.6
104443,20220212,2022-02-12,4,2,2,1,Organic Word of Mouth,Active,,46,0,459.54
104444,20201020,2020-10-20,13,3,1,3,Organic Word of Mouth,Churned,20220902.0,23,0,114.77
104445,20220921,2022-09-21,19,4,2,2,Organic Word of Mouth,Active,,39,0,389.61
104446,20220503,2022-05-03,1,1,4,2,Organic Word of Mouth,Active,,43,0,666.07
104447,20250307,2025-03-07,1,1,4,1,Organic Word of Mouth,Active,,9,0,139.41
104448,20200227,2020-02-27,1,1,4,2,Smart TV Pre-install,Churned,20210102.0,11,0,170.39
104449,20250831,2025-08-31,7,2,4,1,Organic Word of Mouth,Active,,4,0,61.96
104450,20251015,2025-10-15,1,1,3,3,Social Media Campaign,Active,,2,0,13.98
104451,20210802,2021-08-02,19,4,1,2,Search & SEO,Churned,20220317.0,7,0,34.93
104452,20250321,2025-03-21,4,2,4,6,Organic Word of Mouth,Churned,20250803.0,5,0,77.45
104453,20210428,2021-04-28,1,1,4,1,Organic Word of Mouth,Active,,56,0,867.44
104454,20250929,2025-09-29,13,3,4,1,Social Media Campaign,Active,,3,0,46.47
104455,20230215,2023-02-15,9,2,3,5,Social Media Campaign,Active,,34,0,237.66
104456,20211030,2021-10-30,13,3,4,3,Organic Word of Mouth,Active,,50,0,774.5
104457,20200926,2020-09-26,7,2,4,1,Organic Word of Mouth,Active,,63,0,975.87
104458,20241015,2024-10-15,6,2,4,4,Smart TV Pre-install,Active,,14,0,216.86
104459,20221212,2022-12-12,19,4,3,3,Organic Word of Mouth,Active,,36,0,251.64
104460,20251230,2025-12-30,13,3,5,1,Organic Word of Mouth,Active,,1,1,30.98
104461,20240407,2024-04-07,1,1,1,2,Organic Word of Mouth,Active,,20,0,99.8
104462,20210517,2021-05-17,18,4,5,3,Smart TV Pre-install,Churned,20240909.0,40,0,919.6
104463,20250626,2025-06-26,5,2,2,2,Organic Word of Mouth,Active,,6,0,59.94
104464,20221019,2022-10-19,19,4,5,1,Search & SEO,Active,,38,0,873.62
104465,20230409,2023-04-09,10,2,1,1,Organic Word of Mouth,Active,,32,0,159.68
104466,20220403,2022-04-03,1,1,4,1,ISP / Telco Bundle,Churned,20241021.0,30,0,464.7
