performance_date_key,year_month,content_id,monthly_hours_viewed_m,monthly_views_m,completion_rate_pct,repeat_view_share_pct,monthly_amortization_usd_m,content_roi_multiplier
20250401,2025-04,68,3.11,1.73,69.3,13.6,0.0,3.24
20250501,2025-05,68,3.18,1.77,69.3,12.5,0.0,3.27
20250601,2025-06,68,2.69,1.49,69.3,10.6,0.0,3.3
20250701,2025-07,68,3.03,1.68,69.3,8.2,0.0,3.34
20250801,2025-08,68,2.92,1.62,69.3,21.3,0.0,3.37
20250901,2025-09,68,2.89,1.61,69.3,11.5,0.0,3.4
20251001,2025-10,68,3.22,1.79,69.3,19.9,0.0,3.44
20251101,2025-11,68,2.66,1.48,69.3,17.2,0.0,3.47
20251201,2025-12,68,2.74,1.52,69.3,17.6,0.0,3.5
20240801,2024-08,69,21.25,1.9,85.5,19.9,0.14,0.74
20240901,2024-09,69,12.0,1.07,79.2,15.5,0.14,1.15
20241001,2024-10,69,3.6,0.32,74.6,17.3,0.14,1.28
20241101,2024-11,69,3.59,0.32,74.6,12.8,0.14,1.4
20241201,2024-12,69,2.78,0.25,74.6,20.0,0.14,1.5
20250101,2025-01,69,2.66,0.24,74.6,21.8,0.14,1.59
20250201,2025-02,69,1.91,0.17,74.6,9.9,0.14,1.65
20250301,2025-03,69,0.6,0.05,69.5,13.8,0.14,1.68
20250401,2025-04,69,0.7,0.06,69.5,21.8,0.14,1.7
20250501,2025-05,69,0.79,0.07,69.5,19.5,0.14,1.73
20250601,2025-06,69,0.79,0.07,69.5,20.1,0.14,1.75
20250701,2025-07,69,0.79,0.07,69.5,21.6,0.14,1.78
20250801,2025-08,69,0.67,0.06,69.5,10.2,0.14,1.8
20250901,2025-09,69,0.65,0.06,69.5,12.1,0.14,1.83
20251001,2025-10,69,0.65,0.06,69.5,20.2,0.14,1.85
20251101,2025-11,69,0.64,0.06,69.5,11.0,0.14,1.87
20251201,2025-12,69,0.79,0.07,69.5,13.0,0.14,1.9
20240901,2024-09,70,184.21,20.93,82.7,16.0,0.9,1.03
20241001,2024-10,70,81.18,9.22,82.3,23.8,0.9,1.48
20241101,2024-11,70,33.25,3.78,74.2,22.0,0.9,1.66
20241201,2024-12,70,28.06,3.19,74.2,8.2,0.9,1.82
20250101,2025-01,70,25.42,2.89,74.2,23.4,0.9,1.96
20250201,2025-02,70,22.64,2.57,74.2,8.0,0.9,2.09
20250301,2025-03,70,16.72,1.9,74.2,22.8,0.9,2.18
20250401,2025-04,70,5.76,0.65,69.2,10.2,0.9,2.21
20250501,2025-05,70,4.52,0.51,69.2,21.6,0.9,2.24
20250601,2025-06,70,5.07,0.58,69.2,21.9,0.9,2.27
20250701,2025-07,70,5.26,0.6,69.2,18.8,0.9,2.3
20250801,2025-08,70,4.95,0.56,69.2,10.6,0.9,2.32
20250901,2025-09,70,5.24,0.6,69.2,19.3,0.9,2.35
20251001,2025-10,70,4.98,0.57,69.2,8.6,0.9,2.38
20251101,2025-11,70,5.35,0.61,69.2,22.5,0.9,2.41
20251201,2025-12,70,5.53,0.63,69.2,20.3,0.9,2.44
20221201,2022-12,71,522.21,43.52,85.4,9.7,2.63,0.99
20230101,2023-01,71,260.46,21.7,70.6,22.3,2.63,1.49
20230201,2023-02,71,101.43,8.45,74.8,11.8,2.63,1.68
20230301,2023-03,71,102.19,8.52,74.8,18.2,2.63,1.87
20230401,2023-04,71,76.98,6.42,74.8,13.2,2.63,2.02
20230501,2023-05,71,59.93,4.99,74.8,14.1,2.63,2.13
20230601,2023-06,71,49.52,4.13,74.8,14.7,2.63,2.23
20230701,2023-07,71,19.82,1.65,69.6,10.0,2.63,2.26
20230801,2023-08,71,16.74,1.39,69.6,8.9,2.63,2.3
20230901,2023-09,71,20.48,1.71,69.6,8.0,2.63,2.33
20231001,2023-10,71,21.2,1.77,69.6,17.2,2.63,2.38
20231101,2023-11,71,15.83,1.32,69.6,22.6,2.63,2.41
20231201,2023-12,71,18.04,1.5,69.6,19.5,2.63,2.44
20240101,2024-01,71,16.65,1.39,69.6,12.0,2.63,2.47
20240201,2024-02,71,20.17,1.68,69.6,19.0,2.63,2.51
20240301,2024-03,71,18.61,1.55,69.6,10.9,2.63,2.54
20240401,2024-04,71,16.45,1.37,69.6,16.2,2.63,2.58
20240501,2024-05,71,17.91,1.49,69.6,22.0,2.63,2.61
20240601,2024-06,71,18.53,1.54,69.6,20.4,2.63,2.65
20240701,2024-07,71,20.74,1.73,69.6,19.9,2.63,2.68
20240801,2024-08,71,16.62,1.39,69.6,15.9,2.63,2.72
20240901,2024-09,71,19.21,1.6,69.6,12.0,2.63,2.75
20241001,2024-10,71,17.12,1.43,69.6,12.4,2.63,2.79
20241101,2024-11,71,17.32,1.44,69.6,17.5,2.63,2.82
20241201,2024-12,71,20.9,1.74,69.6,15.8,2.63,2.86
20250101,2025-01,71,20.81,1.73,69.6,18.5,2.63,2.9
20250201,2025-02,71,21.11,1.76,69.6,22.9,2.63,2.94
20250301,2025-03,71,16.67,1.39,69.6,22.3,2.63,2.97
20250401,2025-04,71,20.17,1.68,69.6,10.7,2.63,3.01
20250501,2025-05,71,16.0,1.33,69.6,20.9,2.63,3.04
20250601,2025-06,71,17.18,1.43,69.6,15.5,2.63,3.07
20250701,2025-07,71,18.91,1.58,69.6,21.1,2.63,3.11
20250801,2025-08,71,19.87,1.66,69.6,23.4,2.63,3.14
20250901,2025-09,71,19.96,1.66,69.6,12.1,2.63,3.18
20251001,2025-10,71,16.32,1.36,69.6,22.1,2.63,3.21
20251101,2025-11,71,19.09,1.59,69.6,16.8,2.63,3.25
20251201,2025-12,71,16.21,1.35,69.6,8.4,0.0,3.28
20230701,2023-07,72,45.16,9.41,88.5,11.6,0.27,0.83
20230801,2023-08,72,20.62,4.3,76.6,18.8,0.27,1.21
20230901,2023-09,72,9.52,1.98,73.4,11.6,0.27,1.38
20231001,2023-10,72,7.0,1.46,73.4,11.3,0.27,1.51
20231101,2023-11,72,6.96,1.45,73.4,11.3,0.27,1.64
20231201,2023-12,72,5.43,1.13,73.4,9.7,0.27,1.74
20240101,2024-01,72,3.83,0.8,73.4,10.1,0.27,1.81
20240201,2024-02,72,1.2,0.25,68.5,16.2,0.27,1.83
20240301,2024-03,72,1.33,0.28,68.5,18.0,0.27,1.86
20240401,2024-04,72,1.07,0.22,68.5,19.8,0.27,1.88
20240501,2024-05,72,1.34,0.28,68.5,16.3,0.27,1.9
20240601,2024-06,72,1.23,0.26,68.5,23.8,0.27,1.92
20240701,2024-07,72,1.18,0.25,68.5,20.2,0.27,1.94
20240801,2024-08,72,1.43,0.3,68.5,14.0,0.27,1.97
20240901,2024-09,72,1.16,0.24,68.5,11.5,0.27,1.99
20241001,2024-10,72,1.35,0.28,68.5,20.0,0.27,2.02
20241101,2024-11,72,1.1,0.23,68.5,12.7,0.27,2.04
20241201,2024-12,72,1.43,0.3,68.5,14.3,0.27,2.06
20250101,2025-01,72,1.27,0.26,68.5,21.7,0.27,2.09
20250201,2025-02,72,1.33,0.28,68.5,22.9,0.27,2.11
20250301,2025-03,72,1.38,0.29,68.5,21.8,0.27,2.14
20250401,2025-04,72,1.28,0.27,68.5,19.3,0.27,2.16
20250501,2025-05,72,1.16,0.24,68.5,12.9,0.27,2.18
20250601,2025-06,72,1.06,0.22,68.5,13.8,0.27,2.2
20250701,2025-07,72,1.43,0.3,68.5,14.3,0.27,2.23
20250801,2025-08,72,1.21,0.25,68.5,8.3,0.27,2.25
20250901,2025-09,72,1.36,0.28,68.5,12.5,0.27,2.27
20251001,2025-10,72,1.12,0.23,68.5,10.0,0.27,2.29
20251101,2025-11,72,1.41,0.29,68.5,8.8,0.27,2.32
20251201,2025-12,72,1.15,0.24,68.5,17.2,0.27,2.34
20251101,2025-11,73,85.93,47.74,83.0,21.4,0.43,1.0
20251201,2025-12,73,48.85,27.14,78.9,11.3,0.43,1.57
20240601,2024-06,74,163.33,34.03,92.0,23.1,0.6,1.36
20240701,2024-07,74,110.44,23.01,79.9,15.9,0.6,2.28
20240801,2024-08,74,31.65,6.59,79.6,20.2,0.6,2.55
20240901,2024-09,74,28.66,5.97,79.6,23.6,0.6,2.78
20241001,2024-10,74,28.66,5.97,79.6,16.4,0.6,3.02
20241101,2024-11,74,22.5,4.69,79.6,20.0,0.6,3.21
20241201,2024-12,74,18.15,3.78,79.6,15.9,0.6,3.36
20250101,2025-01,74,8.31,1.73,73.2,22.6,0.6,3.43
20250201,2025-02,74,9.3,1.94,73.2,20.7,0.6,3.51
20250301,2025-03,74,9.94,2.07,73.2,14.9,0.6,3.59
20250401,2025-04,74,8.27,1.72,73.2,16.8,0.6,3.66
20250501,2025-05,74,10.36,2.16,73.2,20.1,0.6,3.75
20250601,2025-06,74,9.4,1.96,73.2,22.2,0.6,3.82
20250701,2025-07,74,8.75,1.82,73.2,14.9,0.6,3.9
20250801,2025-08,74,10.88,2.27,73.2,8.4,0.6,3.99
20250901,2025-09,74,10.38,2.16,73.2,10.6,0.6,4.07
20251001,2025-10,74,10.23,2.13,73.2,21.9,0.6,4.16
20251101,2025-11,74,10.45,2.18,73.2,13.2,0.6,4.25
20251201,2025-12,74,8.71,1.81,73.2,12.8,0.6,4.32
20241201,2024-12,75,43.66,24.26,84.9,17.1,0.27,0.81
20250101,2025-01,75,19.99,11.11,80.8,12.0,0.27,1.18
20250201,2025-02,75,8.19,4.55,74.8,14.4,0.27,1.33
20250301,2025-03,75,5.89,3.27,74.8,12.3,0.27,1.44
20250401,2025-04,75,5.51,3.06,74.8,10.6,0.27,1.54
20250501,2025-05,75,4.66,2.59,74.8,10.9,0.27,1.63
20250601,2025-06,75,4.52,2.51,74.8,14.0,0.27,1.72
20250701,2025-07,75,1.21,0.67,69.6,11.1,0.27,1.74
20250801,2025-08,75,1.51,0.84,69.6,16.6,0.27,1.77
20250901,2025-09,75,1.43,0.79,69.6,18.0,0.27,1.79
20251001,2025-10,75,1.27,0.71,69.6,11.1,0.27,1.82
20251101,2025-11,75,1.51,0.84,69.6,14.1,0.27,1.84
20251201,2025-12,75,1.32,0.73,69.6,15.7,0.27,1.87
20240901,2024-09,76,173.98,19.77,88.8,17.0,0.5,1.74
20241001,2024-10,76,108.47,12.33,84.7,21.9,0.5,2.82
20241101,2024-11,76,42.28,4.8,79.0,12.8,0.5,3.25
20241201,2024-12,76,34.17,3.88,79.0,15.4,0.5,3.59
20250101,2025-01,76,26.34,2.99,79.0,14.4,0.5,3.85
20250201,2025-02,76,21.85,2.48,79.0,12.2,0.5,4.07
20250301,2025-03,76,17.29,1.96,79.0,14.1,0.5,4.24
20250401,2025-04,76,9.75,1.11,72.8,19.7,0.5,4.34
20250501,2025-05,76,9.23,1.05,72.8,9.0,0.5,4.43
20250601,2025-06,76,10.97,1.25,72.8,15.1,0.5,4.54
20250701,2025-07,76,9.78,1.11,72.8,11.9,0.5,4.64
20250801,2025-08,76,9.59,1.09,72.8,9.9,0.5,4.74
20250901,2025-09,76,10.83,1.23,72.8,21.0,0.5,4.85
20251001,2025-10,76,8.76,1.0,72.8,15.3,0.5,4.93
20251101,2025-11,76,10.9,1.24,72.8,10.4,0.5,5.04
20251201,2025-12,76,8.59,0.98,72.8,17.3,0.5,5.13
20210801,2021-08,77,432.06,54.01,83.5,12.0,1.5,1.44
20210901,2021-09,77,295.91,36.99,81.8,20.6,1.5,2.42
20211001,2021-10,77,81.22,10.15,77.8,19.0,1.5,2.69
20211101,2021-11,77,91.6,11.45,77.8,15.5,1.5,3.0
20211201,2021-12,77,68.68,8.59,77.8,12.5,1.5,3.23
20220101,2022-01,77,61.07,7.63,77.8,10.7,1.5,3.43
20220201,2022-02,77,56.42,7.05,77.8,18.8,1.5,3.62
20220301,2022-03,77,22.62,2.83,71.8,18.1,1.5,3.69
20220401,2022-04,77,21.31,2.66,71.8,10.8,1.5,3.76
20220501,2022-05,77,24.68,3.08,71.8,13.6,1.5,3.84
20220601,2022-06,77,24.78,3.1,71.8,14.6,1.5,3.93
20220701,2022-07,77,25.64,3.21,71.8,16.4,1.5,4.01
20220801,2022-08,77,25.55,3.19,71.8,20.1,1.5,4.1
20220901,2022-09,77,19.87,2.48,71.8,17.3,1.5,4.16
20221001,2022-10,77,21.25,2.66,71.8,19.1,1.5,4.23
20221101,2022-11,77,21.2,2.65,71.8,22.0,1.5,4.3
20221201,2022-12,77,22.67,2.83,71.8,20.9,1.5,4.38
20230101,2023-01,77,22.32,2.79,71.8,22.5,1.5,4.45
20230201,2023-02,77,19.39,2.42,71.8,15.8,1.5,4.52
20230301,2023-03,77,22.25,2.78,71.8,20.0,1.5,4.59
20230401,2023-04,77,24.77,3.1,71.8,20.6,1.5,4.68
20230501,2023-05,77,22.01,2.75,71.8,9.3,1.5,4.75
20230601,2023-06,77,24.77,3.1,71.8,18.0,1.5,4.83
20230701,2023-07,77,20.81,2.6,71.8,8.6,1.5,4.9
20230801,2023-08,77,20.78,2.6,71.8,10.3,1.5,4.97
20230901,2023-09,77,22.98,2.87,71.8,19.2,1.5,5.05
20231001,2023-10,77,22.99,2.87,71.8,22.8,1.5,5.12
20231101,2023-11,77,19.52,2.44,71.8,16.0,1.5,5.19
20231201,2023-12,77,24.48,3.06,71.8,12.0,1.5,5.27
20240101,2024-01,77,19.54,2.44,71.8,18.4,1.5,5.33
20240201,2024-02,77,19.22,2.4,71.8,19.5,1.5,5.4
20240301,2024-03,77,22.96,2.87,71.8,20.6,1.5,5.47
20240401,2024-04,77,21.98,2.75,71.8,13.7,1.5,5.55
20240501,2024-05,77,24.39,3.05,71.8,20.1,1.5,5.63
20240601,2024-06,77,23.45,2.93,71.8,20.7,1.5,5.71
20240701,2024-07,77,20.49,2.56,71.8,15.4,1.5,5.77
20240801,2024-08,77,22.4,2.8,71.8,8.8,0.0,5.85
20240901,2024-09,77,20.52,2.56,71.8,11.2,0.0,5.92
20241001,2024-10,77,20.21,2.53,71.8,21.8,0.0,5.98
20241101,2024-11,77,19.18,2.4,71.8,20.7,0.0,6.05
20241201,2024-12,77,20.24,2.53,71.8,16.9,0.0,6.12
20250101,2025-01,77,23.35,2.92,71.8,8.3,0.0,6.19
20250201,2025-02,77,25.43,3.18,71.8,22.9,0.0,6.28
20250301,2025-03,77,21.56,2.69,71.8,15.6,0.0,6.35
20250401,2025-04,77,19.98,2.5,71.8,23.8,0.0,6.42
20250501,2025-05,77,22.43,2.8,71.8,9.4,0.0,6.49
20250601,2025-06,77,23.34,2.92,71.8,22.7,0.0,6.57
20250701,2025-07,77,24.13,3.02,71.8,24.0,0.0,6.65
20250801,2025-08,77,24.49,3.06,71.8,19.2,0.0,6.73
20250901,2025-09,77,21.03,2.63,71.8,17.4,0.0,6.8
20251001,2025-10,77,21.6,2.7,71.8,14.8,0.0,6.87
20251101,2025-11,77,22.8,2.85,71.8,17.8,0.0,6.95
20251201,2025-12,77,25.43,3.18,71.8,22.1,0.0,7.03
20250901,2025-09,78,65.1,11.62,83.0,20.5,0.54,0.61
20251001,2025-10,78,33.91,6.06,82.3,22.5,0.54,0.92
20251101,2025-11,78,14.15,2.53,72.2,9.5,0.54,1.06
20251201,2025-12,78,12.54,2.24,72.2,21.1,0.54,1.17
20240501,2024-05,79,138.61,19.25,85.8,14.8,0.62,1.11
20240601,2024-06,79,78.74,10.94,81.4,18.4,0.62,1.75
20240701,2024-07,79,34.04,4.73,76.2,18.7,0.62,2.02
20240801,2024-08,79,26.17,3.63,76.2,17.2,0.62,2.23
20240901,2024-09,79,23.8,3.31,76.2,23.4,0.62,2.42
20241001,2024-10,79,17.68,2.46,76.2,23.7,0.62,2.56
20241101,2024-11,79,15.68,2.18,76.2,21.6,0.62,2.69
20241201,2024-12,79,6.52,0.91,70.7,15.5,0.62,2.74
20250101,2025-01,79,6.67,0.93,70.7,16.4,0.62,2.8
20250201,2025-02,79,6.9,0.96,70.7,11.2,0.62,2.85
20250301,2025-03,79,5.54,0.77,70.7,14.6,0.62,2.9
20250401,2025-04,79,5.72,0.79,70.7,15.1,0.62,2.94
20250501,2025-05,79,6.81,0.95,70.7,23.8,0.62,3.0
20250601,2025-06,79,5.92,0.82,70.7,10.0,0.62,3.04
20250701,2025-07,79,6.31,0.88,70.7,18.8,0.62,3.09
20250801,2025-08,79,5.72,0.79,70.7,11.3,0.62,3.14
20250901,2025-09,79,6.68,0.93,70.7,9.2,0.62,3.19
20251001,2025-10,79,6.14,0.85,70.7,17.8,0.62,3.24
20251101,2025-11,79,6.34,0.88,70.7,19.1,0.62,3.29
20251201,2025-12,79,7.06,0.98,70.7,11.3,0.62,3.35
20230301,2023-03,80,48.35,26.86,81.0,19.2,0.3,0.8
20230401,2023-04,80,29.29,16.27,79.4,13.0,0.3,1.28
20230501,2023-05,80,11.94,6.63,74.2,8.2,0.3,1.48
20230601,2023-06,80,9.52,5.29,74.2,21.2,0.3,1.64
20230701,2023-07,80,7.86,4.37,74.2,23.6,0.3,1.77
20230801,2023-08,80,6.44,3.58,74.2,20.4,0.3,1.87
20230901,2023-09,80,5.12,2.84,74.2,11.8,0.3,1.96
20231001,2023-10,80,1.88,1.04,69.2,12.2,0.3,1.99
20231101,2023-11,80,1.52,0.84,69.2,19.3,0.3,2.01
20231201,2023-12,80,1.93,1.07,69.2,20.6,0.3,2.05
20240101,2024-01,80,1.97,1.09,69.2,21.4,0.3,2.08
20240201,2024-02,80,1.77,0.98,69.2,12.5,0.3,2.11
20240301,2024-03,80,1.63,0.91,69.2,19.1,0.3,2.13
20240401,2024-04,80,1.57,0.87,69.2,9.1,0.3,2.16
20240501,2024-05,80,1.66,0.92,69.2,23.7,0.3,2.19
20240601,2024-06,80,1.8,1.0,69.2,17.5,0.3,2.22
20240701,2024-07,80,1.83,1.02,69.2,20.9,0.3,2.25
20240801,2024-08,80,1.65,0.92,69.2,9.3,0.3,2.27
20240901,2024-09,80,2.05,1.14,69.2,19.8,0.3,2.31
20241001,2024-10,80,1.67,0.93,69.2,9.5,0.3,2.34
20241101,2024-11,80,1.65,0.92,69.2,10.0,0.3,2.36
20241201,2024-12,80,1.98,1.1,69.2,9.0,0.3,2.4
20250101,2025-01,80,2.05,1.14,69.2,14.6,0.3,2.43
20250201,2025-02,80,1.89,1.05,69.2,16.1,0.3,2.46
20250301,2025-03,80,1.52,0.84,69.2,20.8,0.3,2.49
20250401,2025-04,80,1.96,1.09,69.2,23.1,0.3,2.52
20250501,2025-05,80,1.9,1.06,69.2,14.0,0.3,2.55
20250601,2025-06,80,1.99,1.11,69.2,22.0,0.3,2.58
20250701,2025-07,80,1.73,0.96,69.2,20.7,0.3,2.61
20250801,2025-08,80,1.92,1.07,69.2,18.5,0.3,2.64
20250901,2025-09,80,1.68,0.93,69.2,17.7,0.3,2.67
20251001,2025-10,80,1.56,0.87,69.2,21.5,0.3,2.7
20251101,2025-11,80,1.9,1.06,69.2,23.3,0.3,2.73
20251201,2025-12,80,1.62,0.9,69.2,20.5,0.3,2.75
20250801,2025-08,81,21.51,2.44,88.6,8.8,0.14,0.74
20250901,2025-09,81,14.71,1.67,77.6,21.9,0.14,1.25
20251001,2025-10,81,5.72,0.65,75.8,21.3,0.14,1.45
20251101,2025-11,81,4.36,0.5,75.8,10.7,0.14,1.6
20251201,2025-12,81,3.22,0.37,75.8,10.7,0.14,1.71
20210201,2021-02,82,126.47,26.35,88.1,20.2,0.9,0.7
20210301,2021-03,82,78.78,16.41,78.0,22.0,0.9,1.14
20210401,2021-04,82,24.44,5.09,75.0,16.5,0.9,1.27
20210501,2021-05,82,25.8,5.37,75.0,18.0,0.9,1.42
20210601,2021-06,82,18.19,3.79,75.0,12.9,0.9,1.52
20210701,2021-07,82,14.5,3.02,75.0,9.5,0.9,1.6
20210801,2021-08,82,15.88,3.31,75.0,13.0,0.9,1.68
20210901,2021-09,82,5.13,1.07,69.8,13.4,0.9,1.71
20211001,2021-10,82,4.31,0.9,69.8,10.1,0.9,1.74
20211101,2021-11,82,5.56,1.16,69.8,14.7,0.9,1.77
20211201,2021-12,82,5.12,1.07,69.8,9.2,0.9,1.8
20220101,2022-01,82,4.93,1.03,69.8,8.4,0.9,1.82
20220201,2022-02,82,5.59,1.16,69.8,16.8,0.9,1.85
20220301,2022-03,82,5.26,1.1,69.8,10.1,0.9,1.88
20220401,2022-04,82,5.11,1.06,69.8,10.5,0.9,1.91
20220501,2022-05,82,5.4,1.12,69.8,10.8,0.9,1.94
20220601,2022-06,82,4.82,1.0,69.8,8.3,0.9,1.97
20220701,2022-07,82,4.25,0.89,69.8,18.0,0.9,1.99
20220801,2022-08,82,4.76,0.99,69.8,13.6,0.9,2.02
20220901,2022-09,82,4.62,0.96,69.8,18.5,0.9,2.04
20221001,2022-10,82,4.36,0.91,69.8,14.1,0.9,2.07
20221101,2022-11,82,5.38,1.12,69.8,17.6,0.9,2.1
20221201,2022-12,82,4.93,1.03,69.8,21.7,0.9,2.12
20230101,2023-01,82,4.99,1.04,69.8,20.0,0.9,2.15
20230201,2023-02,82,5.61,1.17,69.8,20.9,0.9,2.18
20230301,2023-03,82,5.31,1.11,69.8,9.0,0.9,2.21
20230401,2023-04,82,5.41,1.13,69.8,23.5,0.9,2.24
20230501,2023-05,82,4.57,0.95,69.8,23.3,0.9,2.27
20230601,2023-06,82,5.39,1.12,69.8,8.4,0.9,2.3
20230701,2023-07,82,5.06,1.05,69.8,11.5,0.9,2.33
20230801,2023-08,82,4.75,0.99,69.8,12.3,0.9,2.35
20230901,2023-09,82,5.57,1.16,69.8,11.1,0.9,2.38
20231001,2023-10,82,4.19,0.87,69.8,11.5,0.9,2.41
20231101,2023-11,82,4.92,1.02,69.8,21.0,0.9,2.43
20231201,2023-12,82,4.76,0.99,69.8,12.9,0.9,2.46
20240101,2024-01,82,4.39,0.91,69.8,12.7,0.9,2.48
20240201,2024-02,82,4.75,0.99,69.8,18.5,0.0,2.51
20240301,2024-03,82,4.31,0.9,69.8,18.8,0.0,2.53
20240401,2024-04,82,5.64,1.17,69.8,23.3,0.0,2.57
20240501,2024-05,82,5.64,1.17,69.8,14.3,0.0,2.6
20240601,2024-06,82,5.01,1.04,69.8,23.2,0.0,2.62
20240701,2024-07,82,5.1,1.06,69.8,20.3,0.0,2.65
20240801,2024-08,82,4.96,1.03,69.8,16.0,0.0,2.68
20240901,2024-09,82,5.27,1.1,69.8,10.3,0.0,2.71
20241001,2024-10,82,5.09,1.06,69.8,23.1,0.0,2.74
20241101,2024-11,82,5.14,1.07,69.8,15.1,0.0,2.77
20241201,2024-12,82,4.35,0.91,69.8,19.3,0.0,2.79
20250101,2025-01,82,5.03,1.05,69.8,16.8,0.0,2.82
20250201,2025-02,82,5.1,1.06,69.8,17.7,0.0,2.85
20250301,2025-03,82,5.38,1.12,69.8,18.7,0.0,2.88
20250401,2025-04,82,4.41,0.92,69.8,15.1,0.0,2.9
20250501,2025-05,82,5.61,1.17,69.8,11.2,0.0,2.93
20250601,2025-06,82,4.41,0.92,69.8,17.7,0.0,2.96
20250701,2025-07,82,5.54,1.15,69.8,14.2,0.0,2.99
20250801,2025-08,82,5.11,1.06,69.8,8.7,0.0,3.01
20250901,2025-09,82,5.6,1.17,69.8,16.2,0.0,3.05
20251001,2025-10,82,5.38,1.12,69.8,23.5,0.0,3.08
20251101,2025-11,82,4.91,1.02,69.8,15.5,0.0,3.1
20251201,2025-12,82,5.58,1.16,69.8,21.7,0.0,3.13
20230501,2023-05,83,208.78,115.99,86.8,21.4,0.73,1.44
20230601,2023-06,83,110.8,61.56,82.9,18.1,0.73,2.2
20230701,2023-07,83,39.32,21.84,76.8,18.6,0.73,2.48
20230801,2023-08,83,29.98,16.66,76.8,17.8,0.73,2.68
20230901,2023-09,83,29.63,16.46,76.8,20.5,0.73,2.89
20231001,2023-10,83,21.26,11.81,76.8,15.5,0.73,3.03
20231101,2023-11,83,19.44,10.8,76.8,14.6,0.73,3.17
20231201,2023-12,83,9.22,5.12,71.1,22.7,0.73,3.23
20240101,2024-01,83,7.86,4.37,71.1,17.4,0.73,3.28
20240201,2024-02,83,8.82,4.9,71.1,19.7,0.73,3.35
20240301,2024-03,83,8.26,4.59,71.1,15.3,0.73,3.4
20240401,2024-04,83,8.89,4.94,71.1,17.8,0.73,3.46
20240501,2024-05,83,8.74,4.86,71.1,13.4,0.73,3.52
20240601,2024-06,83,7.69,4.27,71.1,22.3,0.73,3.58
20240701,2024-07,83,7.77,4.32,71.1,11.3,0.73,3.63
20240801,2024-08,83,9.3,5.17,71.1,18.5,0.73,3.69
20240901,2024-09,83,7.5,4.17,71.1,18.9,0.73,3.75
20241001,2024-10,83,9.86,5.48,71.1,13.1,0.73,3.81
20241101,2024-11,83,7.98,4.43,71.1,15.5,0.73,3.87
20241201,2024-12,83,8.32,4.62,71.1,22.3,0.73,3.93
20250101,2025-01,83,8.97,4.98,71.1,10.5,0.73,3.99
20250201,2025-02,83,9.18,5.1,71.1,11.3,0.73,4.05
20250301,2025-03,83,9.35,5.19,71.1,9.8,0.73,4.12
20250401,2025-04,83,8.31,4.62,71.1,19.6,0.73,4.17
20250501,2025-05,83,8.06,4.48,71.1,23.7,0.73,4.23
20250601,2025-06,83,8.73,4.85,71.1,12.9,0.73,4.29
20250701,2025-07,83,9.59,5.33,71.1,17.1,0.73,4.36
20250801,2025-08,83,9.62,5.34,71.1,24.0,0.73,4.42
20250901,2025-09,83,9.84,5.47,71.1,13.0,0.73,4.49
20251001,2025-10,83,8.23,4.57,71.1,19.3,0.73,4.55
20251101,2025-11,83,8.02,4.46,71.1,9.3,0.73,4.6
20251201,2025-12,83,8.27,4.59,71.1,10.6,0.73,4.66
20230901,2023-09,84,31.02,17.23,88.6,12.4,0.13,1.19
20231001,2023-10,84,21.02,11.68,85.6,15.1,0.13,1.99
20231101,2023-11,84,7.76,4.31,76.6,11.2,0.13,2.29
20231201,2023-12,84,6.75,3.75,76.6,10.8,0.13,2.55
20240101,2024-01,84,5.4,3.0,76.6,19.5,0.13,2.76
20240201,2024-02,84,3.96,2.2,76.6,22.7,0.13,2.91
20240301,2024-03,84,3.94,2.19,76.6,13.9,0.13,3.06
20240401,2024-04,84,1.31,0.73,71.0,11.2,0.13,3.11
20240501,2024-05,84,1.68,0.93,71.0,12.6,0.13,3.17
20240601,2024-06,84,1.32,0.73,71.0,21.4,0.13,3.22
20240701,2024-07,84,1.44,0.8,71.0,16.9,0.13,3.28
20240801,2024-08,84,1.34,0.74,71.0,18.2,0.13,3.33
20240901,2024-09,84,1.59,0.88,71.0,18.0,0.13,3.39
20241001,2024-10,84,1.33,0.74,71.0,14.2,0.13,3.44
20241101,2024-11,84,1.58,0.88,71.0,9.9,0.13,3.5
20241201,2024-12,84,1.26,0.7,71.0,22.5,0.13,3.55
20250101,2025-01,84,1.31,0.73,71.0,16.6,0.13,3.6
20250201,2025-02,84,1.32,0.73,71.0,9.1,0.13,3.65
20250301,2025-03,84,1.5,0.83,71.0,13.9,0.13,3.71
20250401,2025-04,84,1.26,0.7,71.0,18.0,0.13,3.76
20250501,2025-05,84,1.52,0.84,71.0,12.5,0.13,3.81
20250601,2025-06,84,1.5,0.83,71.0,23.9,0.13,3.87
20250701,2025-07,84,1.52,0.84,71.0,22.4,0.13,3.93
20250801,2025-08,84,1.43,0.79,71.0,11.5,0.13,3.99
20250901,2025-09,84,1.65,0.92,71.0,10.0,0.13,4.05
20251001,2025-10,84,1.3,0.72,71.0,21.3,0.13,4.1
20251101,2025-11,84,1.69,0.94,71.0,10.6,0.13,4.16
20251201,2025-12,84,1.56,0.87,71.0,17.9,0.13,4.22
20240601,2024-06,85,768.55,137.24,85.8,20.4,2.42,1.59
20240701,2024-07,85,412.49,73.66,83.5,20.5,2.42,2.44
20240801,2024-08,85,154.62,27.61,78.8,22.4,2.42,2.76
