date_key,full_date,total_stream_hours_m,peak_concurrent_streams_m,uhd_4k_share_pct,hdr_share_pct,rebuffer_ratio_pct,avg_bitrate_mbps,non_english_stream_share_pct
20251114,2025-11-14,742.59,90.98,43.98,31.67,0.116,9.67,52.0
20251115,2025-11-15,840.81,99.98,43.7,31.46,0.145,9.87,52.0
20251116,2025-11-16,894.43,107.51,44.98,32.39,0.104,9.73,52.0
20251117,2025-11-17,680.31,84.34,44.79,32.25,0.115,9.89,52.0
20251118,2025-11-18,640.44,82.51,44.12,31.77,0.123,9.8,52.0
20251119,2025-11-19,632.1,75.96,43.98,31.67,0.137,10.21,52.0
20251120,2025-11-20,808.73,100.56,44.28,31.88,0.15,10.14,52.0
20251121,2025-11-21,897.06,114.04,44.51,32.05,0.143,9.85,52.0
20251122,2025-11-22,1066.73,136.9,43.11,31.04,0.128,9.64,52.0
20251123,2025-11-23,1112.71,140.94,43.91,31.62,0.161,9.6,52.0
20251124,2025-11-24,829.58,104.59,44.11,31.76,0.138,9.46,52.0
20251125,2025-11-25,799.09,100.11,43.61,31.4,0.134,10.03,52.0
20251126,2025-11-26,806.85,100.4,44.25,31.86,0.179,9.58,52.0
20251127,2025-11-27,819.23,102.37,43.63,31.41,0.127,9.95,52.0
20251128,2025-11-28,906.59,108.19,43.83,31.56,0.162,9.98,52.0
20251129,2025-11-29,1051.37,137.48,42.78,30.8,0.149,9.93,52.0
20251130,2025-11-30,1079.76,136.61,43.69,31.46,0.133,10.25,52.0
20251201,2025-12-01,852.2,101.27,43.02,30.97,0.115,9.93,52.0
20251202,2025-12-02,798.68,99.1,44.44,32.0,0.122,9.91,52.0
20251203,2025-12-03,833.61,99.96,44.3,31.9,0.138,9.84,52.0
20251204,2025-12-04,799.36,104.22,44.62,32.13,0.121,10.01,52.0
20251205,2025-12-05,906.83,108.1,43.14,31.06,0.121,9.76,52.0
20251206,2025-12-06,1072.2,128.14,43.64,31.42,0.132,10.06,52.0
20251207,2025-12-07,1044.41,132.11,44.56,32.08,0.142,9.83,52.0
20251208,2025-12-08,812.21,100.74,44.02,31.69,0.134,9.96,52.0
20251209,2025-12-09,817.16,98.24,43.56,31.36,0.133,10.11,52.0
20251210,2025-12-10,812.31,106.29,44.1,31.75,0.14,9.83,52.0
20251211,2025-12-11,810.29,105.7,43.57,31.37,0.149,9.82,52.0
20251212,2025-12-12,920.9,110.31,43.96,31.65,0.105,9.88,52.0
20251213,2025-12-13,1064.75,136.13,44.05,31.72,0.122,10.06,52.0
20251214,2025-12-14,1109.73,136.69,43.2,31.1,0.148,9.72,52.0
20251215,2025-12-15,820.2,107.33,44.29,31.89,0.12,9.79,52.0
20251216,2025-12-16,818.9,97.59,43.73,31.49,0.125,9.94,52.0
20251217,2025-12-17,806.45,101.84,44.18,31.81,0.139,9.9,52.0
20251218,2025-12-18,800.61,100.12,43.23,31.13,0.146,10.01,52.0
20251219,2025-12-19,936.3,115.01,43.49,31.31,0.128,10.02,52.0
20251220,2025-12-20,1116.76,134.46,44.19,31.82,0.129,9.68,52.0
20251221,2025-12-21,1064.89,127.82,43.56,31.36,0.126,9.74,52.0
20251222,2025-12-22,799.57,95.4,43.73,31.49,0.118,10.16,52.0
20251223,2025-12-23,790.58,95.98,43.65,31.43,0.135,10.13,52.0
20251224,2025-12-24,802.32,103.49,44.08,31.74,0.124,9.68,52.0
20251225,2025-12-25,809.82,104.42,43.85,31.57,0.16,9.88,52.0
20251226,2025-12-26,940.37,112.91,44.07,31.73,0.13,9.82,52.0
20251227,2025-12-27,1110.63,144.88,44.24,31.85,0.18,9.94,52.0
20251228,2025-12-28,1080.75,137.95,44.72,32.2,0.14,10.1,52.0
20251229,2025-12-29,831.58,104.79,44.03,31.7,0.133,10.01,52.0
20251230,2025-12-30,801.48,100.74,44.2,31.82,0.131,10.37,52.0
20251231,2025-12-31,824.96,102.25,44.08,31.74,0.137,9.86,52.0
